Codigo da IES,Natureza,Situacao,DIAS,%,CI N,CI V,IGC_N,IGC_M,IGC_V,EAD_17,variacao mat,mat_T 2017,% FIES,CURSOS,saldo 2017,Variacao 17-16
1532,0,Ativa,6874,0.266666666666667,3,S/C,2.0404,2.063,,1,0.591011235955056,445,0.539325842696629,3,240437538.34,22.9585088302748
13743,1,Ativa,2930,0.547169811320755,3,5,2.0882,2.3072,,1,-0.0903695710817373,3707,0.488804963582412,10,431042267.25,0.135738055600144
20537,1,Ativa,248,0.181818181818182,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1537,1,Ativa,6873,0.0,3,5,2.07,2.07,,0,0.0,0,0.0,0,0.0,0.0
1360,1,Ativa,1005,0.466666666666667,3,S/C,2.2855307560396496,2.3998,2.4743,1,1.55670103092783,194,0.103092783505155,4,-380224.44,0.217765252306052
1652,0,Ativa,6607,0.222222222222222,3,S/C,2.81,2.81,2.81,0,0.0,0,0.0,0,0.0,0.0
526,1,Ativa,384,0.643312101910828,3,2,2.670212320319862,2.4362,2.3921,1,0.111873667377399,15008,0.134728144989339,45,58877377.55,-0.96813250510296
18267,1,Ativa,1007,0.625,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
11862,0,Ativa,866,0.375,S/C,S/C,S/D,S/D,S/D,1,0.0,54,0.0,4,22649632.29,0.0
21878,1,Ativa,298,0.8,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1432,0,Ativa,161,0.8,4,3,2.3952,2.3559,2.3559,1,0.014367816091954,348,0.198275862068966,3,-447199.43,-6.10480828578101
3411,1,Ativa,70,0.5625,3,3,2.1796,2.4111,2.4111,1,0.183561643835616,365,0.293150684931507,8,240437538.34,45.2505459023627
1774,1,Ativa,1005,0.552631578947369,3,5,1.5064,1.295,1.295,1,-0.0388560770904569,3217,0.187752564501088,10,1424655882.17,99.4617969192145
14786,0,Ativa,2338,0.571428571428571,4,3,S/D,S/D,,1,0.167630057803468,173,0.0,2,-1411644.12,0.524026982207693
2067,1,Ativa,2139,0.45,4,3,2.4619,2.4589,2.4821903494092967,1,-0.0929535232383808,2001,0.487256371814093,11,3518739.0,-0.0968141278091254
3159,0,Ativa,2412,0.75,4,3,2.7047,1.9352,1.9352,1,0.207547169811321,265,0.0377358490566038,3,-86266.21,-1.34058673745855
990,0,Ativa,11696,0.0,2,S/C,2.61,0,0.1564114713610636,0,0.0,0,0.0,0,0.0,0.0
1765,0,Ativa,2478,0.631578947368421,3,S/C,3.2266,3.0053,3.0053,1,-0.0935251798561151,139,0.0215827338129496,3,240437538.34,194.718119848563
1173,1,Ativa,823,0.735849056603774,4,3,2.2788,2.2883,2.3691,1,-0.151403021893309,6486,0.213691026827012,17,1052726759.1,0.189707637063632
2355,1,Ativa,5956,0.777777777777778,3,3,2.0066,2.0354,2.0354,1,0.156509695290859,722,0.35595567867036,6,1052726759.1,0.189707637063632
908,1,Ativa,9169,0.382352941176471,3,3,2.0926,2.0926,2.0926,1,0.068241469816273,381,0.0,1,-110925.84,-0.825187514027837
21869,1,Ativa,53,1.0,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
27,0,Ativa,4934,0.517543859649123,4,3,2.6819,2.606,2.6321,1,0.0345120226308344,3535,0.285997171145686,38,15843097.74,5.45076724162109
1935,1,Extinta,6346,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3190,1,Ativa,885,0.4,3,S/C,2.0343,2.0343,2.0343,0,0.0,0,0.0,0,0.0,0.0
1903,1,Ativa,6338,0.212121212121212,3,3,2.114,2.0731011761335765,2.114,1,-0.248031496062992,254,0.0433070866141732,1,98680.58,-0.618044659482506
2113,0,Ativa,5989,0.55,4,S/C,3.0286,3.2956,3.2956,1,-0.0285285285285285,666,0.307807807807808,6,1960701.24,-0.360035119977677
1014,0,Ativa,1074,0.575757575757576,4,3,2.5328,2.4883,,1,-0.0137524557956779,1018,0.2475442043222,9,1070557.52,-0.94050143527054
1310,0,Ativa,860,0.712962962962963,4,3,2.4713,2.4727,2.4894,1,-0.0586951249090468,4123,0.110356536502547,28,6778266.48,-0.0281234911933418
3777,1,Ativa,4305,0.52,3,3,0,0,0,1,-0.274647887323944,568,0.0369718309859155,5,79979200.99,0.580656272024224
1138,1,Ativa,7592,0.0,3,S/C,2.4,2.4,0,0,0.0,0,0.0,0,0.0,0.0
2205,0,Ativa,6143,0.636363636363636,3,S/C,2.8649,2.7683,2.7683,1,-0.094059405940594,202,0.0049504950495049,1,-94033.1700000002,-0.75504675758277
1838,0,Ativa,539,0.766233766233766,4,3,2.7138,2.8115,2.8115,1,-0.112934996717006,1523,0.0,18,2989389.23,0.0
21103,1,Ativa,200,0.333333333333333,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21995,0,Ativa,123,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1639,1,Ativa,283,0.258064516129032,3,3,2.3149,2.3149,2.4494,1,0.133004926108374,406,0.504926108374384,6,1165046.0,4.01787657125834
1681,1,Extinta,1490,0.533333333333333,5,S/C,2.8305,2.8305,2.8305,1,0.068014705882353,1632,0.113357843137255,3,17910586.04,-0.599256047712024
21492,1,Ativa,3997,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,-1,0.0,0.0
4107,0,Ativa,1005,0.642857142857143,4,5,2.4901,2.9226,2.9226,1,0.0398773006134969,326,0.049079754601227,5,6145.31,0.0
1716,0,Ativa,279,0.664516129032258,4,4,2.6369,2.5685,2.5173,1,0.0660701995870612,1453,0.184445973847213,24,-1226556.26,-0.581814685943254
14181,0,Ativa,2833,0.571428571428571,4,4,S/D,S/D,,1,-0.133333333333333,60,0.0,1,45205.12,0.0
774,0,Extinta,11423,0.0,S/C,S/C,1.84,1.84,1.84,0,0.0,0,0.0,0,0.0,0.0
1240,0,Ativa,403,0.730769230769231,3,3,2.9559,2.9559,2.9559,1,0.0218978102189782,548,0.145985401459854,7,706179.96,0.870090394161754
18826,1,Ativa,334,0.214285714285714,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21583,1,Ativa,522,0.5,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,-7,0.0,0.0
18516,1,Ativa,923,0.222222222222222,S/C,S/C,S/D,S/D,S/D,1,0.0,151,0.0,1,332400.0,0.0
18714,1,Ativa,808,0.875,S/C,S/C,S/D,S/D,S/D,1,0.0,60,0.0,0,118787633.38,0.0
1937,0,Ativa,6345,0.307692307692308,1,3,1.92,1.92,1.92,1,-0.556786703601108,361,0.0,2,166742.95,0.0
2811,0,Ativa,5054,0.666666666666667,4,2,3.2538,3.2659,3.3032133902620533,1,-0.0775930324623911,1263,0.188440221694378,9,2528783.02,-0.24599423697716
1952,1,Ativa,6338,0.682926829268293,4,3,3.2208,3.1457,3.1818,1,-0.134472934472935,1755,0.161253561253561,10,3525947.67,-0.123494680101619
19565,1,Ativa,502,0.4,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
22327,1,Ativa,200,1.0,4,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
4102,1,Extinta,5199,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
245,0,Extinta,16572,0.0,S/C,S/C,1.38,1.38,0,0,0.0,0,0.0,0,0.0,0.0
3192,1,Ativa,693,0.25,4,S/C,2.7432,2.7432,2.7432,1,-0.121323529411765,272,0.147058823529412,2,436994.63,-0.881493376129871
1280,1,Ativa,97,0.487804878048781,3,S/C,2.4866,2.4706,2.333,1,-0.0666666666666667,120,0.225,4,883811672.09,0.0606649985333643
14622,1,Ativa,2580,0.490196078431373,3,4,2.944,3.0852,3.0852,1,0.0198300283286119,353,0.844192634560907,5,524732.06,-0.8233399974993
17165,0,Ativa,756,0.19047619047619,3,S/C,1.9703,1.6537222502822702,1.7744,0,0.0,0,0.0,0,0.0,0.0
20122,1,Ativa,509,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
4823,1,Ativa,1946,0.666666666666667,3,3,2.4676,2.5877,2.5877,1,0.163170163170163,429,0.0769230769230769,5,522414.56,-0.218669824843639
3187,1,Extinta,5995,0.0,S/C,S/C,1.96,1.96,1.96,0,0.0,0,0.0,0,0.0,0.0
14166,0,Ativa,1098,0.588235294117647,3,S/C,9.352703163656908,1.9365,1.9365,0,0.0,0,0.0,0,0.0,0.0
19272,1,Ativa,417,0.833333333333333,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3227,1,Ativa,6318,0.0,S/C,S/C,0,0,1.67,0,0.0,0,0.0,0,0.0,0.0
3173,0,Ativa,6038,0.416666666666667,3,5,1.7218,1.7218,1.7218,0,0.0,0,0.0,0,0.0,0.0
1981,1,Extinta,6292,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3667,1,Extinta,4353,0.16,3,5,1.5461,1.5461,,0,0.0,0,0.0,0,0.0,0.0
321,0,Ativa,12387,0.0,S/C,S/C,0,0,0,1,-0.861111111111111,36,0.0,1,11000.0,1.15686274509804
435,0,Ativa,2751,0.744186046511628,3,3,2.0759,2.2918,2.2918,1,0.136704119850187,534,0.0580524344569288,10,-204749.100000001,0.758180329990527
669,0,Ativa,2898,0.55944055944056,4,5,2.3803465009337246,2.2962,2.3878,1,0.460550628233555,10824,0.0,32,43280074.66,0.286383957036228
1707,1,Ativa,2139,0.444444444444444,3,3,2.6341,2.6341,2.6341,1,-0.204301075268817,93,0.0537634408602151,1,-3687146.48,-0.562116496032132
21362,1,Ativa,522,0.428571428571429,3,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
1735,1,Ativa,1118,0.621621621621622,5,3,3.1941,3.1384,3.1989,1,0.0452254641909815,7540,0.623740053050398,15,55680909.14,-0.109285469857228
14150,0,Ativa,6235,0.352941176470588,3,S/C,2.269,2.269,2.269,0,0.0,0,0.0,0,0.0,0.0
18675,1,Ativa,647,0.24,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1129,0,Ativa,755,0.535545023696682,3,S/C,2.2838,2.2129,,1,0.0738474092207262,2451,0.100367197062424,36,3120401.7,-1.25431898610333
3948,0,Ativa,1005,0.714285714285714,4,3,2.7089,2.7089,2.7089,1,-0.247011952191235,502,0.0,13,-546948.47,-188.243040254364
1521,1,Ativa,2772,0.625,4,3,2.6777,2.7347,2.7347,1,-0.0063707793586749,4709,0.478657889148439,18,57069937.37,0.246237034367879
1561,1,Ativa,2527,0.772727272727273,4,S/C,2.7373,2.761,2.761,1,0.0178282009724473,1851,0.28957320367369,15,14278236.52,0.106346331845371
14878,1,Ativa,2280,0.75,3,4,S/D,S/D,S/D,1,-0.125,64,0.046875,1,-19274.82,-9.80758137878207
3027,0,Ativa,5213,0.666666666666667,3,S/C,2.129,2.5398,2.5398,1,0.182857142857143,175,0.0857142857142857,2,240437538.44,144.283651642466
1243,0,Ativa,7417,0.357142857142857,3,S/C,2.6934,2.6562,2.639554760542137,1,-0.819202695115104,1781,0.124087591240876,10,71109811.4,0.929221804390077
1694,1,Ativa,2904,0.725,4,3,2.414,2.4559,2.4174,1,0.143901068015739,3558,0.11663856098932,11,16540016.65,0.0427018928608551
2467,1,Extinta,4773,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
11563,1,Ativa,3415,0.826666666666667,3,4,2.3445,2.3445,2.3699,1,0.796068796068796,407,0.0663390663390663,12,1718072.01,0.0078473288627734
1777,1,Ativa,143,0.587301587301587,4,3,2.3297,2.1348,2.1348,1,0.0264550264550265,2079,0.288600288600289,13,10346881.88,-0.111135005961566
2578,0,Ativa,6167,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,2,0.0,0.0
1702,1,Ativa,1390,0.786666666666667,5,5,2.733955693416841,2.4043,2.3672,1,0.131593356451907,5479,0.432013141084139,19,40840556.67,0.521640830362139
21821,0,Ativa,168,0.75,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,-3,0.0,0.0
2163,0,Ativa,5285,0.411764705882353,3,3,3.3933,0,0,1,0.457330415754923,457,0.113785557986871,2,10900.0,-0.603015075376884
22151,1,Ativa,70,0.333333333333333,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,-1,0.0,0.0
1606,1,Ativa,6689,0.578947368421053,3,3,1.3133,1.4112,1.3908,1,-0.0836236933797909,287,0.0,7,-616402.21,-5.00623413544108
1984,1,Ativa,97,0.6875,4,4,2.6089,2.7181,2.7291,1,0.014762516046213,1558,0.0006418485237483,17,7738798.91,0.765888555986918
1524,1,Ativa,2338,0.227272727272727,3,S/C,2.5695,2.5695,2.5695,1,22.0,1,0.0,2,82332.0,0.0
21553,1,Ativa,350,0.5,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,-2,0.0,0.0
2010,1,Extinta,2478,0.857142857142857,3,S/C,2.534,2.4630293894135713,2.5022,1,0.0806045340050379,397,0.103274559193955,9,14278236.52,0.106346331845371
17598,1,Ativa,1378,0.333333333333333,4,S/C,S/D,S/D,S/D,1,-0.339622641509434,53,0.0,1,20113.01,-0.920652813366155
3502,0,Extinta,6114,0.0555555555555556,3,S/C,2.5928,2.5928,2.5928,0,0.0,0,0.0,4,0.0,0.0
22074,1,Ativa,28,0.5,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
13716,1,Ativa,2772,0.4,3,3,S/D,S/D,S/D,1,-0.1875,80,0.0,0,-60332.51,0.393425167073136
1679,1,Ativa,2371,0.75,3,S/C,2.3757,2.4532,2.4532,1,-0.0254901960784314,510,0.0,3,81827.7400000002,-0.196846140779483
84,0,Ativa,823,0.655172413793103,3,3,2.4644,2.4732,2.4732,1,-0.0617283950617285,486,0.0823045267489712,6,927371.0,0.0295086163653375
1337,1,Ativa,1351,0.706896551724138,4,3,2.4923,2.5513,2.5582,1,0.065081351689612,1598,0.308510638297872,11,11450764.61,0.0980564741423404
19197,0,Ativa,796,0.363636363636364,S/C,S/C,S/D,S/D,S/D,1,0.0,62,0.0,2,14699.52,0.0
19406,1,Ativa,823,0.555555555555556,3,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
282,0,Extinta,17065,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2200,1,Ativa,2280,0.5625,4,3,1.8844,1.6865,1.5893,1,-0.046896551724138,1450,0.656551724137931,8,6662203.68,-0.171289501942618
1486,1,Ativa,1098,0.627118644067797,4,3,3.2656,3.2643,3.1171,1,0.164939908827186,2413,0.281392457521757,9,1602241454.94,0.165875934528366
712,1,Ativa,2338,0.711627906976744,5,4,2.6828,2.6828,2.4903,1,-0.121606830122592,9136,0.146234676007005,30,18451858.57,4.79891077154846
17288,0,Ativa,39,1.0,4,3,S/D,S/D,S/D,1,-0.114754098360656,61,0.0,1,64091.75,-0.148958722758561
19405,1,Ativa,482,0.555555555555556,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
10009,1,Ativa,2950,0.230769230769231,3,S/C,1.3954,1.3954,1.3954,0,0.0,0,0.0,0,0.0,0.0
18651,1,Ativa,831,0.666666666666667,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
645,0,Ativa,906,0.611111111111111,4,S/C,2.6788,2.5635,2.5635,1,0.0723327305605788,2212,0.188065099457505,23,49592.25,-1.14781232833876
1345,1,Ativa,2338,0.818181818181818,3,S/C,2.108,2.2931,2.3047,1,0.0191320578628091,4286,0.176388240783948,20,1052726759.1,0.189707637063632
2454,1,Extinta,6251,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,-2,0.0,0.0
738,0,Ativa,1007,0.552941176470588,4,4,2.3667469275790345,2.5161,2.481,1,0.0352112676056338,1562,0.204865556978233,13,15351308.49,0.0
1442,1,Ativa,823,0.6,3,S/C,2.175207537698685,2.1309,2.1309,1,0.081888246628131,1038,0.453757225433526,1,250377962.55,0.399983274814536
152,0,Ativa,424,0.6,4,3,2.4606,2.4606,2.4606,1,0.252496433666191,701,0.199714693295292,1,8019478.3,-0.645188088198443
18370,1,Ativa,734,0.2,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21904,1,Ativa,70,0.333333333333333,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2620,1,Ativa,1417,0.708333333333333,3,S/C,1.8914,2.228324592051444,2.2636,1,-0.063013698630137,730,0.0,10,-868406.95,-3.04019301926269
1672,0,Ativa,1490,0.493827160493827,4,3,2.9067,2.8857,2.6913,1,-0.0338983050847458,1593,0.311989956057753,16,4184241.18,1.00426041813941
1312,1,Ativa,1098,0.387755102040816,3,3,2.3911216235836545,2.392,2.392,1,0.130099228224917,907,0.456449834619625,4,8501029.61,-0.968075195065958
2927,1,Ativa,5298,0.344827586206897,3,S/C,1.7817,1.7817,1.7817,1,-0.22360248447205,161,0.0807453416149068,2,240437538.84,-228.675144065381
1388,1,Ativa,395,0.645454545454546,3,4,3.5085,3.0569,3.0569,1,0.0888052332757343,16204,0.0288200444334732,88,12308402.51,-0.343591437535267
12005,1,Extinta,3534,0.833333333333333,4,S/C,2.5455,2.5548,2.5548,0,0.0,0,0.0,0,0.0,0.0
4198,1,Ativa,1005,0.593220338983051,3,3,2.4004,2.4004,2.2379,1,-0.0230111768573307,1521,0.316239316239316,8,15579911.36,-0.303652715593655
12791,1,Ativa,578,0.821428571428571,4,3,2.4034,0,0,1,-0.287301587301587,630,0.180952380952381,8,1052726759.1,0.189707637063632
22155,1,Ativa,97,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
14028,1,Ativa,283,0.716666666666667,5,4,3.2845,3.3707,3.2206,1,-0.248600746268657,2144,0.124067164179104,19,-386040894.17,-198.08828469222
5353,1,Extinta,3801,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1946,1,Ativa,847,0.454545454545455,3,3,3.9594,3.9594,3.9594,1,-0.367521367521368,117,0.0,1,344301.0,0.11939042396119
2116,1,Extinta,6069,0.0,S/C,S/C,2.26,2.26,0,0,0.0,0,0.0,0,0.0,0.0
2168,1,Ativa,1081,0.647058823529412,3,S/C,1.9358,1.7066,1.9111,1,-0.144524236983842,1114,0.371633752244165,11,240267.13,-1.20488885467638
20574,1,Ativa,439,0.4,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,1,0.0,0.0
21949,0,Ativa,161,0.12,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1577,0,Ativa,143,0.34375,3,S/C,2.0368,2.2753,2.2666,1,0.0727848101265822,316,0.215189873417722,4,290073.45,-0.677823209408508
4293,1,Ativa,4800,0.5,3,S/C,2.649,2.6205,2.3997,1,-0.215346534653465,404,0.0247524752475248,8,240437538.34,106.035235128243
1219,1,Ativa,1005,0.5,3,S/C,1.9964,2.2671,,1,-0.0943661971830986,1420,0.340845070422535,9,5986912.05,0.540476600562877
4590,1,Ativa,4526,0.333333333333333,3,4,0.9329,0.9329,0.9329,0,0.0,0,0.0,4,0.0,0.0
4502,0,Ativa,5032,0.719298245614035,3,S/C,2.3894,2.702,2.702,1,0.035661218424963,2692,0.180534918276374,13,289046.03,-1.02478136010858
951,1,Extinta,8452,0.0,S/C,S/C,0,0,,0,0.0,0,0.0,0,0.0,0.0
2240,1,Ativa,563,0.619047619047619,3,4,2.2898,2.4159,2.4417,1,-0.134564643799472,758,0.461741424802111,7,1240490454.3,0.305633398440824
480,0,Ativa,563,0.864406779661017,4,3,2.3783,2.4302,2.202,1,0.0095785440613027,3654,0.316365626710454,16,54569236.32,0.875432567459192
1828,0,Ativa,531,0.833333333333333,3,3,2.7648,3.1485529383602593,2.9194,1,0.0032362459546926,309,0.0,1,2140634.85,-0.399571313278514
18874,0,Ativa,178,0.352941176470588,3,S/C,1.4408,1.476,1.476,1,0.027363184079602,402,0.0223880597014925,3,-73695.2000000001,-4.15926575030799
1764,0,Extinta,6489,0.25,S/C,S/C,2.1089,2.1089,2.0794617671353004,0,0.0,0,0.0,0,0.0,0.0
19913,1,Ativa,417,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21631,1,Ativa,395,0.142857142857143,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
14727,1,Ativa,2520,0.5,3,4,2.539,0,0,1,0.221719457013575,221,0.0,5,1846.93000000005,0.794303090359871
18623,1,Ativa,1007,0.363636363636364,4,S/C,S/D,S/D,S/D,1,0.0,65,0.0,3,587899.58,0.0
4605,1,Ativa,3790,0.285714285714286,3,2,2.7785378122782327,2.7229,1.9448,1,-0.0072463768115942,138,0.376811594202899,1,240437538.44,84.1129463578739
3937,1,Ativa,1098,0.652173913043478,4,5,2.0844,2.2875,2.1616,1,-0.116570327552986,1038,0.164739884393064,11,1052726759.1,0.189707637063632
4771,1,Ativa,3975,0.0,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21398,1,Ativa,424,0.222222222222222,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,-2,0.0,0.0
1358,0,Ativa,7178,0.176470588235294,S/C,S/C,1.97,0,0,0,0.0,0,0.0,2,0.0,0.0
915,0,Ativa,8796,0.294117647058824,3,S/C,2.1015,2.1015,,0,0.0,0,0.0,0,0.0,0.0
994,0,Ativa,8088,0.363636363636364,3,S/C,2.5641,2.5586,2.5036,1,0.185873605947955,538,0.328996282527881,4,240437538.34,24.8537702438315
4153,1,Ativa,635,0.786516853932584,4,4,2.4577,2.3659,2.3487,1,0.0370506912442397,5425,0.150414746543779,19,202663687.6,-0.152683695719058
2158,1,Ativa,6160,0.791666666666667,5,3,2.4182,2.4182,2.2983,1,-0.020746887966805,2892,0.424965421853389,12,5440801.93,0.278938714584855
1267,1,Ativa,28,0.851063829787234,3,3,2.3301,2.117,1.9713,1,-0.0297619047619048,1512,0.0925925925925926,10,-1518979.08,1.22485675840966
319,0,Ativa,2537,0.871581450653983,4,S/C,2.6367,2.567,,1,0.0526256732495511,8912,0.0677737881508079,61,54245790.6,1.67793019746705
21589,1,Ativa,283,0.272727272727273,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2169,0,Extinta,4007,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1241,0,Extinta,7424,0.0,S/D,S/D,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
2197,1,Ativa,2840,0.5,4,S/C,1.5967,1.4125,1.4125,1,0.702380952380952,252,0.682539682539683,3,240437538.34,19.8741050908625
11644,0,Extinta,3610,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2032,1,Ativa,7348,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
18450,1,Ativa,1007,0.545454545454545,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3804,0,Ativa,1377,0.826086956521739,3,3,2.4018,2.5593,,1,0.137619047619048,2100,0.113333333333333,15,-134792.829999998,-1.35721577680225
3362,0,Extinta,6316,0.0,S/C,S/C,1.79,1.79,0,0,0.0,0,0.0,0,0.0,0.0
1940,0,Ativa,871,0.564102564102564,3,S/C,2.2895,2.2895,2.2895,1,-0.0466472303206997,343,0.0583090379008746,4,1060266.82,3.56076797440844
2154,1,Ativa,6109,0.8125,3,S/C,2.5595,2.9185,2.9185,1,-0.0939597315436241,149,0.0536912751677852,4,196545.15,0.32157153828806
1130,0,Ativa,6157,0.384615384615385,3,3,2.2717,2.2990150744847333,2.2717,1,0.922077922077922,77,0.0909090909090909,2,7451272.22,-0.295622053339846
627,0,Ativa,2412,0.772727272727273,4,3,2.4976,2.428,2.428,1,0.239357429718875,1245,0.371887550200803,6,221430962.0,-0.207799979634436
966,0,Extinta,8327,0.0,S/D,S/D,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
1525,0,Extinta,6905,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1600,0,Ativa,2751,0.755555555555556,5,3,2.5095,2.4973,2.4584,1,0.0322857142857143,3500,0.708857142857143,12,42860911.53,0.15433729054694
1281,1,Ativa,2917,0.71830985915493,4,3,3.2865,3.4051,,1,0.0106571936056838,3941,0.587921847246892,15,36298290.78,0.0109751823195978
1932,0,Ativa,2736,0.555555555555556,4,3,2.2998,2.33,2.33,1,0.0401606425702812,498,0.0943775100401606,4,3760624.44,-0.21308173105125
4873,1,Ativa,266,0.434782608695652,3,4,1.9269,2.1731,2.1731,1,0.254498714652956,389,0.329048843187661,6,-9947939.43000001,-0.488905835212713
13811,1,Ativa,740,0.714285714285714,4,4,3.4717,3.4717,3.4717,1,-0.146341463414634,123,0.0,1,779851.47,7.87175496870603
22098,1,Ativa,248,1.0,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
918,1,Ativa,585,0.772727272727273,4,4,1.7231964442967367,2.7601,2.7623,1,-0.0589893732379093,4611,0.187811754500108,24,507999.49,0.0
2102,1,Ativa,5666,0.476190476190476,3,S/C,2.2877,2.298,,1,0.3875,160,0.25,3,240437538.34,72.2852741252908
4829,0,Ativa,4109,0.571428571428571,3,S/C,0,0,0,1,-0.121212121212121,231,0.151515151515152,1,677848.51,-0.547187532080827
19860,1,Ativa,522,0.3125,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3862,0,Ativa,143,0.772727272727273,5,3,2.9448,2.9448,2.9448,1,-0.121437965804472,2281,0.229723805348531,4,6180086.77,0.256221027494308
2723,0,Ativa,5956,0.654545454545455,4,4,2.4582,2.4582,2.4582,1,0.186538461538462,520,0.117307692307692,4,-532002.69,0.0045331626721194
749,0,Ativa,1377,0.344827586206897,4,S/C,1.8365,1.8365,1.8365,1,-0.119704624951419,2573,0.126311698406529,3,251071.51,-1.0
83,0,Ativa,255,0.576219512195122,4,3,2.9787,2.9146,2.9153,1,0.034020721259215,20076,0.109683203825463,83,120056970.47,-1.82548463128766
4254,0,Extinta,7243,0.222222222222222,2,S/C,0,1.67,1.78,0,0.0,0,0.0,0,0.0,0.0
17632,1,Ativa,1007,0.534246575342466,S/C,S/C,S/D,S/D,S/D,1,0.0,98,0.0,5,118787633.38,0.0
5124,1,Ativa,3941,0.411764705882353,3,3,1.9541,2.0332,2.0332,1,1.20792079207921,101,0.0594059405940594,2,240437538.34,77.190923932755
2763,1,Ativa,1106,0.555555555555556,3,4,3.619,3.1498,3.1498,1,0.189516129032258,248,0.0403225806451613,5,780346.71,0.455298187988411
825,0,Ativa,377,0.576923076923077,4,2,2.0706,1.736,1.7525,1,-0.0851063829787234,282,0.195035460992908,4,-1099091.91,1.48684878655079
2237,0,Ativa,5971,0.0,3,3,1.8565,1.8565,1.8565,1,-0.0255102040816326,196,0.0,1,-335711.56,-0.33906823796958
2133,0,Ativa,6051,0.818181818181818,3,3,2.8745,2.0902,2.0902,1,-0.0087463556851311,343,0.0349854227405248,3,429880.52,4.78467225373743
1956,0,Ativa,6325,0.211111111111111,3,2,2.5503,2.1119,1.9331,1,0.299363057324841,314,0.378980891719745,3,360602.0,-0.626980849172645
1153,0,Ativa,7818,0.502793296089386,4,5,2.1372,2.2106,,1,0.0835925137774867,18327,0.0044742729306487,91,-6238472.37999998,0.0212355783899947
